"1.6715390954992106e-02" "2.8002813965798845e-02" "5.0732409094480227e-03" "9.2399172408866352e+00" "5.4905696416835108e-04" "5.4905696416835108e-04"
"1.8518518518518521e-02" "3.1021034583230307e-02" "5.6163186124237397e-03" "8.3367683465547717e+00" "6.7368054130288063e-04" "6.7368054130288063e-04"
"2.6600070049846158e-02" "4.4558642908868927e-02" "8.0672830807864970e-03" "5.8039303659704080e+00" "1.3899689644945733e-03" "1.3899689644945733e-03"
"3.6460042858587172e-02" "6.1075159540184221e-02" "1.1057570409417634e-02" "4.2343798516580859e+00" "2.6113789496442423e-03" "2.6113789496442423e-03"
"3.7037037037037042e-02" "6.2040680686005933e-02" "1.1232409675578639e-02" "4.1686345442793167e+00" "2.6945057323369956e-03" "2.6945057323369956e-03"
"4.6295997001527027e-02" "7.7551384757227601e-02" "1.4040634771095175e-02" "3.3348777219495283e+00" "4.2102397574227081e-03" "4.2102397574227081e-03"
"5.5555555555555559e-02" "9.3063896714194835e-02" "1.6849119470224678e-02" "2.7788954312158243e+00" "6.0632434315287783e-03" "6.0632434315287783e-03"
"5.6108609591893947e-02" "9.3988616424826255e-02" "1.7016496195036517e-02" "2.7515629277706228e+00" "6.1843020282380604e-03" "6.1843020282380604e-03"
"6.5898547619616277e-02" "1.1038974646633146e-01" "1.9985940808972136e-02" "2.3427440096886007e+00" "8.5309964410617278e-03" "8.5309964410617278e-03"
"7.4074074074074084e-02" "1.2408240039071956e-01" "2.2464917355735092e-02" "2.0842259767266560e+00" "1.0778542061459654e-02" "1.0778542061459654e-02"
"7.5666468322890298e-02" "1.2675318531616367e-01" "2.2948541481850233e-02" "2.0403012210657372e+00" "1.1247624245337274e-02" "1.1247624245337274e-02"
"8.5413019548110120e-02" "1.4307895599004686e-01" "2.5904275905864291e-02" "1.8074987224623771e+00" "1.4331559731657562e-02" "1.4331559731657562e-02"
"9.2592592592592601e-02" "1.5510270254999592e-01" "2.8081230808349882e-02" "1.6674413968508957e+00" "1.6840910188138346e-02" "1.6840910188138346e-02"
"9.5138840098712707e-02" "1.5937136960464349e-01" "2.8854005136549718e-02" "1.6227190536700011e+00" "1.7781269697482407e-02" "1.7781269697482407e-02"
"1.0484456007346375e-01" "1.7562856575577379e-01" "3.1797319988271934e-02" "1.4725125131802783e+00" "2.1593921751875137e-02" "2.1593921751875137e-02"
"1.1111111111111112e-01" "1.8612406512578691e-01" "3.3697471489165395e-02" "1.3894799597338581e+00" "2.4251858584286336e-02" "2.4251858584286336e-02"
"1.1453080119468462e-01" "1.9185092403026902e-01" "3.4734452779694051e-02" "1.3480509014898994e+00" "2.5766425244999780e-02" "2.5766425244999780e-02"
"1.2419817712690118e-01" "2.0804932781670837e-01" "3.7667077882794921e-02" "1.2430469667757609e+00" "3.0302216158812175e-02" "3.0302216158812175e-02"
"1.2962962962962965e-01" "2.1714178343905791e-01" "3.9313311508469992e-02" "1.1910422801262712e+00" "3.3007486102258350e-02" "3.3007486102258350e-02"
"1.3384729378636828e-01" "2.2421059053437237e-01" "4.0592996485906925e-02" "1.1534491620197302e+00" "3.5192705341973766e-02" "3.5192705341973766e-02"
"1.4347874964190635e-01" "2.4034297243414074e-01" "4.3513703720224249e-02" "1.0760280149091994e+00" "4.0439192211827450e-02" "4.0439192211827450e-02"
"1.4814814814814817e-01" "2.4816897646457109e-01" "4.4930693865196547e-02" "1.0420926652238027e+00" "4.3115833519034613e-02" "4.3115833519034613e-02"
"1.5309313600746777e-01" "2.5645147732562601e-01" "4.6430204722189845e-02" "1.0084373114897545e+00" "4.6041736251903415e-02" "4.6041736251903415e-02"
"1.6269103732683030e-01" "2.7252915372198638e-01" "4.9341044737828472e-02" "9.4894527292207043e-01" "5.1995669450877254e-02" "5.1995669450877254e-02"
"1.6666666666666666e-01" "2.7919051638946851e-01" "5.0547116733186459e-02" "9.2630298643301401e-01" "5.4568664328539108e-02" "5.4568664328539108e-02"
"1.7227303145079703e-01" "2.8858153861044789e-01" "5.2247339407283246e-02" "8.9615944622633492e-01" "5.8301387802464348e-02" "5.8301387802464348e-02"
"1.8183968990727414e-01" "3.0460561290389515e-01" "5.5148443392706456e-02" "8.4901673678472112e-01" "6.4955661064535694e-02" "6.4955661064535694e-02"
"1.8518518518518520e-01" "3.1021025144514269e-01" "5.6163168071315404e-02" "8.3367715249251972e-01" "6.7368006791837007e-02" "6.7368006791837007e-02"
"1.9139157816456703e-01" "3.2060721773163553e-01" "5.8045535767916032e-02" "8.0664168155550142e-01" "7.1959504567112031e-02" "7.1959504567112031e-02"
"2.0092925588823959e-01" "3.3658014882053078e-01" "6.0937316202733821e-02" "7.6836270071440016e-01" "7.9308009285297382e-02" "7.9308009285297382e-02"
"2.0370370370370372e-01" "3.4122979464159597e-01" "6.1779179862408905e-02" "7.5789213409332168e-01" "8.1514475587368795e-02" "8.1514475587368795e-02"
"2.1045327719185264e-01" "3.5253756480133036e-01" "6.3826469865010629e-02" "7.3358201691860692e-01" "8.7006590119414515e-02" "8.7006590119414515e-02"
"2.1996419088189401e-01" "3.6846524580856288e-01" "6.6710393231920295e-02" "7.0189668026406971e-01" "9.5043038537840518e-02" "9.5043038537840518e-02"
"2.2222222222222224e-01" "3.7224907828700948e-01" "6.7395138061907348e-02" "6.9473792959265568e-01" "9.7008001422094522e-02" "9.7008001422094522e-02"
"2.2946254069719804e-01" "3.8438437157761696e-01" "6.9592385366723061e-02" "6.7280263751642888e-01" "1.0343655254327642e-01" "1.0343655254327642e-01"
"2.3894886554313921e-01" "4.0026973553975731e-01" "7.2468273447940837e-02" "6.4610280615450588e-01" "1.1216214007683961e-01" "1.1216214007683961e-01"
"2.4074074074074073e-01" "4.0327451665698910e-01" "7.3012363288103274e-02" "6.4128792416035429e-01" "1.1385270256523107e-01" "1.1385270256523107e-01"
"2.4842369972087811e-01" "4.1614379914941679e-01" "7.5342312693461547e-02" "6.2145621853095656e-01" "1.2123510948456061e-01" "1.2123510948456061e-01"
"2.5788757315192506e-01" "4.3199680995574724e-01" "7.8212473362097801e-02" "5.9865066511267895e-01" "1.3064793529858776e-01" "1.3064793529858776e-01"
"2.5925925925925930e-01" "4.3429467485610024e-01" "7.8628501453095925e-02" "5.9548316561633519e-01" "1.3204151854018256e-01" "1.3204151854018256e-01"
"2.6734101159827806e-01" "4.4783408748029679e-01" "8.1079829211225377e-02" "5.7747958363347229e-01" "1.4040293632733333e-01" "1.4040293632733333e-01"
"2.7678453687838417e-01" "4.6364590113949394e-01" "8.3942355056391485e-02" "5.5778709359284562e-01" "1.5049174859120146e-01" "1.5049174859120146e-01"
"2.7777777777777779e-01" "4.6531328067507188e-01" "8.4244320388428648e-02" "5.5578766879248553e-01" "1.5157644747941135e-01" "1.5157644747941135e-01"
"2.8621866707916432e-01" "4.7945643560063200e-01" "8.6805007601287759e-02" "5.3939223048502138e-01" "1.6093114193215707e-01" "1.6093114193215707e-01"
"2.9564391676433383e-01" "4.9523752363001733e-01" "8.9662433139729131e-02" "5.2222320738757866e-01" "1.7169369700796219e-01" "1.7169369700796219e-01"
"2.9629629629629634e-01" "4.9633130492337740e-01" "8.9860485660518075e-02" "5.2107220599066051e-01" "1.7245303938189460e-01" "1.7245303938189460e-01"
"3.0506079717924472e-01" "5.1102148206205544e-01" "9.2519866749328564e-02" "5.0607447717554233e-01" "1.8281867772840904e-01" "1.8281867772840904e-01"
"3.1446981645246880e-01" "5.2678268705748388e-01" "9.5373408334780141e-02" "4.9093289789925415e-01" "1.9426974387516399e-01" "1.9426974387516399e-01"
"3.1481481481481483e-01" "5.2736011866767796e-01" "9.5477939516680529e-02" "4.9039542461421765e-01" "1.9469582040205766e-01" "1.9469582040205766e-01"
"3.2387147979433334e-01" "5.4252216517694529e-01" "9.8222783190651766e-02" "4.7669145961718468e-01" "2.0605106554569128e-01" "2.0605106554569128e-01"
"3.3326628969261868e-01" "5.5826513774018882e-01" "1.0107316179309109e-01" "4.6324811499741902e-01" "2.1818364397155554e-01" "2.1818364397155554e-01"
"3.3333333333333331e-01" "5.5837756507319847e-01" "1.0109351959480896e-01" "4.6315482580332812e-01" "2.1827154541565078e-01" "2.1827154541565078e-01"
"3.4265474610561647e-01" "5.7398965589373208e-01" "1.0392000575199423e-01" "4.5055767263008561e-01" "2.3064751099536610e-01" "2.3064751099536610e-01"
"3.5185185185185192e-01" "5.8939338438831523e-01" "1.0670876523548718e-01" "4.3878270463151192e-01" "2.4319273323478144e-01" "2.4319273323478144e-01"
"3.5203734665274805e-01" "5.8971314832622312e-01" "1.0676688146168196e-01" "4.3854371288593863e-01" "2.4345778613282981e-01" "2.4345778613282981e-01"
"3.6141458680293470e-01" "6.0541954767795692e-01" "1.0961046162326846e-01" "4.2716677768335920e-01" "2.5659875100239676e-01" "2.5659875100239676e-01"
"3.7037037037037041e-01" "6.2041850029567047e-01" "1.1232592367744541e-01" "4.1684013449194357e-01" "2.6947003031354311e-01" "2.6947003031354311e-01"
"3.7078696006090645e-01" "6.2111582706409629e-01" "1.1245216097964825e-01" "4.1637220283877618e-01" "2.7007605265904588e-01" "2.7007605265904588e-01"
"3.8015495815163697e-01" "6.3681129103680600e-01" "1.1529387392667298e-01" "4.0610960314700550e-01" "2.8389841814437061e-01" "2.8389841814437061e-01"
"3.8888888888888890e-01" "6.5144376973642115e-01" "1.1794311389905562e-01" "3.9698753616568228e-01" "2.9709525653680019e-01" "2.9709525653680019e-01"
"3.8951907120308243e-01" "6.5249677911710435e-01" "1.1813369484493691e-01" "3.9634712605445122e-01" "2.9805614089076904e-01" "2.9805614089076904e-01"
"3.9887978792740469e-01" "6.6816853441915014e-01" "1.2097083017476494e-01" "3.8705168551264507e-01" "3.1254438283750297e-01" "3.1254438283750297e-01"
"4.0740740740740744e-01" "6.8246659119093356e-01" "1.2355980000478135e-01" "3.7894156038669735e-01" "3.2606558087398135e-01" "3.2606558087398135e-01"
"4.0823759580085334e-01" "6.8385339779477328e-01" "1.2381078419834854e-01" "3.7817343527815028e-01" "3.2739154220942168e-01" "3.2739154220942168e-01"
"4.1759298124247851e-01" "6.9951495154287513e-01" "1.2664669797922218e-01" "3.6971990608427835e-01" "3.4254768513966033e-01" "3.4254768513966033e-01"
"4.2592592592592599e-01" "7.1348084368063858e-01" "1.2917472338629241e-01" "3.6246993625742235e-01" "3.5637362016847068e-01" "3.5637362016847068e-01"
"4.2694642979184710e-01" "7.1519647105853423e-01" "1.2948548759819520e-01" "3.6159994222424174e-01" "3.5809045433391240e-01" "3.5809045433391240e-01"
"4.3629842628592980e-01" "7.3086624435571801e-01" "1.3232257661224311e-01" "3.5384694361078545e-01" "3.7395427317239049e-01" "3.7395427317239049e-01"
"4.4444444444444448e-01" "7.4450443861178950e-01" "1.3479156908735770e-01" "3.4736556874121122e-01" "3.8803952152142629e-01" "3.8803952152142629e-01"
"4.4564945503532694e-01" "7.4652294757474624e-01" "1.3515701638356278e-01" "3.4642633711601695e-01" "3.9014648109245564e-01" "3.9014648109245564e-01"
"4.5499999999999996e-01" "7.6218723097605823e-01" "1.3799303581668371e-01" "3.3930660756211134e-01" "4.0669127196829957e-01" "4.0669127196829957e-01"
"4.6296296296296297e-01" "7.7553677883559013e-01" "1.4041021520183114e-01" "3.3346530566089494e-01" "4.2106393924115171e-01" "4.2106393924115171e-01"
"4.6435054496467304e-01" "7.7784680701272157e-01" "1.4082808769351510e-01" "3.3247596672252855e-01" "4.2357373701854584e-01" "4.2357373701854584e-01"
"4.7370157371407018e-01" "7.9350854914379254e-01" "1.4366356417719436e-01" "3.2591393646425715e-01" "4.4080215082471597e-01" "4.4080215082471597e-01"
"4.8148148148148145e-01" "8.0654229513845954e-01" "1.4602334056070287e-01" "3.2064706727280079e-01" "4.5540207743883349e-01" "4.5540207743883349e-01"
"4.8305357020815287e-01" "8.0917555356712245e-01" "1.4650008358871164e-01" "3.1960361381461994e-01" "4.5838056034524771e-01" "4.5838056034524771e-01"
"4.9240701875752146e-01" "8.2485277575775307e-01" "1.4933864560735638e-01" "3.1352865598663371e-01" "4.7631577769951255e-01" "4.7631577769951255e-01"
"5.0000000000000000e-01" "8.3756927791566138e-01" "1.5164088342336518e-01" "3.0876863317959480e-01" "4.9111492272326601e-01" "4.9111492272326601e-01"
"5.0176240419914664e-01" "8.4051511699908177e-01" "1.5217406478418807e-01" "3.0768683424704424e-01" "4.9457450838473732e-01" "4.9457450838473732e-01"
"5.1112021207259528e-01" "8.5619307579571247e-01" "1.5501259768731468e-01" "3.0205256876275927e-01" "5.1319741567589849e-01" "5.1319741567589849e-01"
"5.1851851851851860e-01" "8.6859303617171468e-01" "1.5725776277758458e-01" "2.9774011999810263e-01" "5.2817122119312210e-01" "5.2817122119312210e-01"
"5.2048092879691754e-01" "8.7187339885234005e-01" "1.5785149649385485e-01" "2.9662026954543536e-01" "5.3216692418140921e-01" "5.3216692418140921e-01"
"5.2984504184836301e-01" "8.8754998853593448e-01" "1.6068948472532521e-01" "2.9138162884722091e-01" "5.5147431689860915e-01" "5.5147431689860915e-01"
"5.3703703703703698e-01" "8.9960888962251928e-01" "1.6287301534800092e-01" "2.8747519185287157e-01" "5.6656372432776236e-01" "5.6656372432776236e-01"
"5.3921303993909353e-01" "9.0325855483257211e-01" "1.6353389378199604e-01" "2.8631340064424016e-01" "5.7117093860791979e-01" "5.7117093860791979e-01"
"5.4858541319706533e-01" "9.1896656447545255e-01" "1.6637800774689807e-01" "2.8141902420739534e-01" "5.9121094679186892e-01" "5.9121094679186892e-01"
"5.5555555555555558e-01" "9.3062864226747277e-01" "1.6848907028070476e-01" "2.7789311571001596e-01" "6.0630890351571232e-01" "6.0630890351571232e-01"
"5.5796265334725192e-01" "9.3465234406913233e-01" "1.6921734503620028e-01" "2.7669717778176589e-01" "6.1156151426186167e-01" "6.1156151426186167e-01"
"5.6734525389438351e-01" "9.5036607080342661e-01" "1.7206310252169749e-01" "2.7213159200016079e-01" "6.3227904285951420e-01" "6.3227904285951420e-01"
"5.7407407407407407e-01" "9.6164868264352832e-01" "1.7410518444282921e-01" "2.6892911794262297e-01" "6.4740176063781685e-01" "6.4740176063781685e-01"
"5.7673371030738130e-01" "9.6610933456024128e-01" "1.7491291151393457e-01" "2.6768719712429240e-01" "6.5342277625895973e-01" "6.5342277625895973e-01"
"5.8612852020566664e-01" "9.8183087685056847e-01" "1.7775888001218532e-01" "2.6340154749736167e-01" "6.7485890535235304e-01" "6.7485890535235304e-01"
"5.9259259259259267e-01" "9.9267291741017039e-01" "1.7972216186286105e-01" "2.6052407661558258e-01" "6.8984857061042715e-01" "6.8984857061042715e-01"
"5.9553018354753118e-01" "9.9758557390827851e-01" "1.8061138874213883e-01" "2.5924145201288296e-01" "6.9669178034523349e-01" "6.9669178034523349e-01"
"6.0493920282075531e-01" "1.0133440084137537e+00" "1.8346530879580722e-01" "2.5521882981919380e-01" "7.1885490943509400e-01" "7.1885490943509400e-01"
"6.1111111111111116e-01" "1.0236818580787768e+00" "1.8533694969890063e-01" "2.5264148496935762e-01" "7.3359666058557160e-01" "7.3359666058557160e-01"
"6.1435608323566615e-01" "1.0291127890895477e+00" "1.8632009838325267e-01" "2.5130840658491516e-01" "7.4140018201220248e-01" "7.4140018201220248e-01"
"6.2378133292083560e-01" "1.0449224391131258e+00" "1.8918197362336125e-01" "2.4749686867812062e-01" "7.6438128140279549e-01" "7.6438128140279549e-01"
"6.2962962962962965e-01" "1.0547153357243662e+00" "1.9095487124803914e-01" "2.4519903367610321e-01" "7.7877497470190626e-01" "7.7877497470190626e-01"
"6.3321546312161581e-01" "1.0607154769219569e+00" "1.9204102527104683e-01" "2.4381225950638721e-01" "7.8765942967693914e-01" "7.8765942967693914e-01"
"6.4265898840172186e-01" "1.0765290754922698e+00" "1.9490391808629162e-01" "2.4023099034845091e-01" "8.1131879697780396e-01" "8.1131879697780396e-01"
"6.4814814814814825e-01" "1.0857278490433697e+00" "1.9656943620309472e-01" "2.3819551423775917e-01" "8.2524407242566866e-01" "8.2524407242566866e-01"
"6.5211242684807491e-01" "1.0923721861441795e+00" "1.9777247493121922e-01" "2.3674656705358421e-01" "8.3537631566356030e-01" "8.3537631566356030e-01"
"6.6157630027912184e-01" "1.1082268479610167e+00" "2.0064297562661168e-01" "2.3335954327416228e-01" "8.5980188687156645e-01" "8.5980188687156645e-01"
"6.6666666666666663e-01" "1.1167466622475104e+00" "2.0218529777166597e-01" "2.3157944849108722e-01" "8.7307098746911238e-01" "8.7307098746911238e-01"
"6.7105113445686082e-01" "1.1240976333478954e+00" "2.0351634005803323e-01" "2.3006483837314723e-01" "8.8460427719921986e-01" "8.8460427719921986e-01"
"6.8053745930280196e-01" "1.1399868098485602e+00" "2.0639301293429707e-01" "2.2685823851112827e-01" "9.0978848416022018e-01" "9.0978848416022018e-01"
"6.8518518518518523e-01" "1.1477653542805146e+00" "2.0780113371338313e-01" "2.2532100995797241e-01" "9.2224481752563980e-01" "9.2224481752563980e-01"
"6.9003580911810602e-01" "1.1559239031656467e+00" "2.0927904823338242e-01" "2.2372966743790784e-01" "9.3541035764273006e-01" "9.3541035764273006e-01"
"6.9954672280814723e-01" "1.1718369518436087e+00" "2.1215961258584012e-01" "2.2069208926211803e-01" "9.6133764148589940e-01" "9.6133764148589940e-01"
"7.0370370370370383e-01" "1.1787936498896119e+00" "2.1341894763693242e-01" "2.1938986906571697e-01" "9.7278396922240740e-01" "9.7278396922240740e-01"
"7.0907074411176041e-01" "1.1877752785059326e+00" "2.1504483961515505e-01" "2.1773116072589285e-01" "9.8766221104144269e-01" "9.8766221104144269e-01"
"7.1860842183543294e-01" "1.2037774878241285e+00" "2.1794264381152190e-01" "2.1483606539157585e-01" "1.0144602276823669e+00" "1.0144602276823669e+00"
"7.2222222222222232e-01" "1.2098245156613574e+00" "2.1903728736446704e-01" "2.1376244290918953e-01" "1.0246761984167554e+00" "1.0246761984167554e+00"
"7.2816031009272586e-01" "1.2197723253372572e+00" "2.2083834308815706e-01" "2.1201909241510286e-01" "1.0415964929035135e+00" "1.0415964929035135e+00"
"7.3772696854920294e-01" "1.2357843982801586e+00" "2.2373697957667299e-01" "2.0927232141284291e-01" "1.0691188307473058e+00" "1.0691188307473058e+00"
"7.4074074074074081e-01" "1.2408414212092660e+00" "2.2465275881298027e-01" "2.0841920787968787e-01" "1.0778889388288213e+00" "1.0778889388288213e+00"
"7.4730896267316971e-01" "1.2518501414217234e+00" "2.2664602099429987e-01" "2.0658621745447381e-01" "1.0971013642003815e+00" "1.0971013642003815e+00"
"7.5690686399253215e-01" "1.2679175998812608e+00" "2.2955476057330226e-01" "2.0396855795137236e-01" "1.1254418959417747e+00" "1.1254418959417747e+00"
"7.5925925925925930e-01" "1.2718488813468278e+00" "2.3026628106880445e-01" "2.0333832574662022e-01" "1.1324293156408651e+00" "1.1324293156408651e+00"
"7.6652125035809360e-01" "1.2840218024448333e+00" "2.3247037618176447e-01" "2.0141041266947696e-01" "1.1542123026343143e+00" "1.1542123026343143e+00"
"7.7615270621363164e-01" "1.3001542363224798e+00" "2.3539109404826664e-01" "1.9891132994200100e-01" "1.1833971152719278e+00" "1.1833971152719278e+00"
"7.7777777777777779e-01" "1.3028794249328934e+00" "2.3588455962346241e-01" "1.9849520166974249e-01" "1.1883640392271475e+00" "1.1883640392271475e+00"
"7.8580182287309874e-01" "1.3163268556675056e+00" "2.3831934731183366e-01" "1.9646725329244072e-01" "1.2130232561306096e+00" "1.2130232561306096e+00"
"7.9546919880531530e-01" "1.3325045716662254e+00" "2.4124789736704411e-01" "1.9408235939565494e-01" "1.2430181605286332e+00" "1.2430181605286332e+00"
"7.9629629629629628e-01" "1.3338912877762952e+00" "2.4149899065685818e-01" "1.9388056260745892e-01" "1.2456070242885053e+00" "1.2456070242885053e+00"
"8.0515543992653626e-01" "1.3487469093520030e+00" "2.4418896204287865e-01" "1.9174473705537373e-01" "1.2735106360304409e+00" "1.2735106360304409e+00"
"8.1481481481481488e-01" "1.3649213489862151e+00" "2.4711716729810995e-01" "1.8947268499108635e-01" "1.3042363721701387e+00" "1.3042363721701387e+00"
"8.1486115990128727e-01" "1.3649991246969617e+00" "2.4713125199410718e-01" "1.8946188598798283e-01" "1.3043850519348372e+00" "1.3043850519348372e+00"
"8.2458698045188994e-01" "1.3812869664157006e+00" "2.5008004021023778e-01" "1.8722788168163673e-01" "1.3356987109188960e+00" "1.3356987109188960e+00"
"8.3333333333333326e-01" "1.3959420208088831e+00" "2.5273341140888023e-01" "1.8526222207869039e-01" "1.3641929184112418e+00" "1.3641929184112418e+00"
"8.3433353167710966e-01" "1.3976166246323130e+00" "2.5303657488746961e-01" "1.8504026163118933e-01" "1.3674676670734842e+00" "1.3674676670734842e+00"
"8.4410145238038381e-01" "1.4139837586150772e+00" "2.5599993608762234e-01" "1.8289829055115003e-01" "1.3996846844012925e+00" "1.3996846844012925e+00"
"8.5185185185185197e-01" "1.4269810455849148e+00" "2.5835343022082607e-01" "1.8123211891096705e-01" "1.4255388712182193e+00" "1.4255388712182193e+00"
"8.5389139040810613e-01" "1.4303985816164519e+00" "2.5897219641081315e-01" "1.8079909560865703e-01" "1.4323755079580887e+00" "1.4323755079580887e+00"
"8.6370400299847305e-01" "1.4468021933221658e+00" "2.6194256790628101e-01" "1.7875599213718169e-01" "1.4653638447278452e+00" "1.4653638447278452e+00"
"8.7037037037037046e-01" "1.4579907570867374e+00" "2.6396741815382224e-01" "1.7737775361662353e-01" "1.4881653012944893e+00" "1.4881653012944893e+00"
"8.8339992995015382e-01" "1.4798394216542889e+00" "2.6792364788922352e-01" "1.7475849286430500e-01" "1.5331080252406308e+00" "1.5331080252406308e+00"
"8.8888888888888895e-01" "1.4890294701252507e+00" "2.6958737836048968e-01" "1.7368000183867033e-01" "1.5522073670341550e+00" "1.5522073670341550e+00"
"8.9328460904500784e-01" "1.4963702887113541e+00" "2.7091586431004117e-01" "1.7282838751905169e-01" "1.5675426253697866e+00" "1.5675426253697866e+00"
"9.0319469294998278e-01" "1.5129706052848240e+00" "2.7392132006521408e-01" "1.7093212108136291e-01" "1.6025151875043357e+00" "1.6025151875043357e+00"
"9.0740740740740744e-01" "1.5200391111392784e+00" "2.7520134913521377e-01" "1.7013704198869994e-01" "1.6175275290932347e+00" "1.6175275290932347e+00"
"9.1313089150286197e-01" "1.5296200242489828e+00" "2.7693579525184292e-01" "1.6907149171091329e-01" "1.6379804333030983e+00" "1.6379804333030983e+00"
"9.2309392627942644e-01" "1.5462989763319992e+00" "2.7995524171344327e-01" "1.6724800570885662e-01" "1.6738928546674936e+00" "1.6738928546674936e+00"
"9.2592592592592593e-01" "1.5510296240948094e+00" "2.8081138973395936e-01" "1.6673812569123606e-01" "1.6841462537126213e+00" "1.6841462537126213e+00"
"9.3308453103253119e-01" "1.5630456210384200e+00" "2.8298747023640503e-01" "1.6545590389808720e-01" "1.7103497884893342e+00" "1.7103497884893342e+00"
"9.4310345214678148e-01" "1.5798029428751394e+00" "2.8602220671117878e-01" "1.6370688718836685e-01" "1.7471604990086440e+00" "1.7471604990086440e+00"
"9.4444444444444453e-01" "1.5820512483809641e+00" "2.8642782999085309e-01" "1.6346862718865279e-01" "1.7521883857279714e+00" "1.7521883857279714e+00"
"9.5315144910960203e-01" "1.5966655710674773e+00" "2.8907444649689140e-01" "1.6197192449989611e-01" "1.7847194653606575e+00" "1.7847194653606575e+00"
"9.6296296296296291e-01" "1.6131143906674466e+00" "2.9205281476692158e-01" "1.6032010184107512e-01" "1.8216855616548493e+00" "1.8216855616548493e+00"
"9.6322929499952648e-01" "1.6135554507086227e+00" "2.9213253907127723e-01" "1.6027635797094614e-01" "1.8226801679897988e+00" "1.8226801679897988e+00"
