"-4.9500000000000000e-01" " 1.9565427971121572e+00" "-2.1236088061704345e-01" "-9.6426265305221137e-02" "-3.1920792122356856e-01" "-2.4401787471683947e-01" " 1.2502871047361859e+00" "-8.2492583911596473e-01" "-8.2492583911596740e-01" " 1.3653496708143036e+00" " 1.2502870987032659e+00" "-8.2492583216074833e-01" "-8.2492583216074922e-01" " 1.3653496767120679e+00"
"-4.9171140939597313e-01" " 1.9594872681867170e+00" "-2.1247106926224893e-01" "-9.6988207919420699e-02" "-3.1815211150525285e-01" "-2.4276937138911706e-01" " 1.2507512251940693e+00" "-8.2177432854335486e-01" "-8.2177432854335741e-01" " 1.3710172116142800e+00" " 1.2507512192297814e+00" "-8.2177432168701992e-01" "-8.2177432168702058e-01" " 1.3710172174447377e+00"
"-4.8513422818791946e-01" " 1.9653762118488254e+00" "-2.1269150798497666e-01" "-9.8112043787995151e-02" "-3.1604061214771001e-01" "-2.4027251413439638e-01" " 1.2516794695218896e+00" "-8.1547127416015774e-01" "-8.1547127416016019e-01" " 1.3823522966613218e+00" " 1.2516794636948687e+00" "-8.1547126750158871e-01" "-8.1547126750158949e-01" " 1.3823523023571627e+00"
"-4.7526845637583892e-01" " 1.9742096441233614e+00" "-2.1302269519545614e-01" "-9.9797369107705924e-02" "-3.1287439503574627e-01" "-2.3652849472037965e-01" " 1.2530718696527055e+00" "-8.0601641611479002e-01" "-8.0601641611479224e-01" " 1.3993549546275930e+00" " 1.2530718640316119e+00" "-8.0601640975290167e-01" "-8.0601640975290201e-01" " 1.3993549601214834e+00"
"-4.6869127516778525e-01" " 1.9800986202765885e+00" "-2.1324416554751338e-01" "-1.0092036954102293e-01" "-3.1076490615483215e-01" "-2.3403408005497431e-01" " 1.2540001800139995e+00" "-7.9971282111120501e-01" "-7.9971282111120701e-01" " 1.4106901011003210e+00" " 1.2540001745302245e+00" "-7.9971281494714153e-01" "-7.9971281494714186e-01" " 1.4106901064595456e+00"
"-4.6540268456375838e-01" " 1.9830431173530110e+00" "-2.1335523310360674e-01" "-1.0148160153849990e-01" "-3.0971080791225181e-01" "-2.3278762441027959e-01" " 1.2544643559008333e+00" "-7.9656084403851979e-01" "-7.9656084403852168e-01" " 1.4163576972772762e+00" " 1.2544643504857307e+00" "-7.9656083797338262e-01" "-7.9656083797338295e-01" " 1.4163577025691532e+00"
"-4.6211409395973152e-01" " 1.9859876215904571e+00" "-2.1346658966470047e-01" "-1.0204260076749448e-01" "-3.0865727096740508e-01" "-2.3154180870162247e-01" " 1.2549285494758706e+00" "-7.9340870847326939e-01" "-7.9340870847327116e-01" " 1.4220253146434179e+00" " 1.2549285441294509e+00" "-7.9340870250706830e-01" "-7.9340870250706852e-01" " 1.4220253198679347e+00"
"-4.5553691275167785e-01" " 1.9918766550318769e+00" "-2.1369037205676075e-01" "-1.0316373905295236e-01" "-3.0655227246836103e-01" "-2.2905251352451828e-01" " 1.2558570013427917e+00" "-7.8710384552916191e-01" "-7.8710384552916346e-01" " 1.4333606306296354e+00" " 1.2558569961337740e+00" "-7.8710383976086518e-01" "-7.8710383976086518e-01" " 1.4333606357193867e+00"
"-4.5224832214765098e-01" " 1.9948211857023970e+00" "-2.1380290312838418e-01" "-1.0372379408385358e-01" "-3.0550101444093059e-01" "-2.2780924797695179e-01" " 1.2563212655182581e+00" "-7.8395105677574617e-01" "-7.8395105677574795e-01" " 1.4390283386265399e+00" " 1.2563212603779614e+00" "-7.8395105110641838e-01" "-7.8395105110641827e-01" " 1.4390283436488822e+00"
"-4.4895973154362417e-01" " 1.9977657253663128e+00" "-2.1391595013920575e-01" "-1.0428343592706805e-01" "-3.0445075587693865e-01" "-2.2656707302651310e-01" " 1.2567855593789468e+00" "-7.8079797395423667e-01" "-7.8079797395423822e-01" " 1.4446960887008493e+00" " 1.2567855543073851e+00" "-7.8079796838388849e-01" "-7.8079796838388837e-01" " 1.4446960936557620e+00"
"-4.4567114093959731e-01" " 2.0007102732434063e+00" "-2.1402958833226937e-01" "-1.0484260556370439e-01" "-3.0340164131900371e-01" "-2.2532612701021942e-01" " 1.2572498861826991e+00" "-7.7764454874103672e-01" "-7.7764454874103806e-01" " 1.4503638884759995e+00" " 1.2572498811798878e+00" "-7.7764454326967858e-01" "-7.7764454326967847e-01" " 1.4503638933634613e+00"
