"-4.9500000000000000e-01" " 2.2725287880976177e+00" "-1.0398245234835672e-01" "-3.8277484362420240e-02" "-2.2109744545355559e-01" "-1.8275835956007894e-01" " 1.0535262127709635e+00" "-7.5861727774541921e-01" "-7.5861727774541921e-01" " 1.0187900422218423e+00" " 1.0535262105816829e+00" "-7.5861727418933467e-01" "-7.5861727418933711e-01" " 1.0187900443434925e+00"
"-4.9171140939597313e-01" " 2.2742644492992219e+00" "-1.0473520071448211e-01" "-3.8832263095130111e-02" "-2.2087657730495799e-01" "-1.8210584085733356e-01" " 1.0549461074963202e+00" "-7.5619307243295830e-01" "-7.5619307243295830e-01" " 1.0250873191837588e+00" " 1.0549461053535381e+00" "-7.5619306896475857e-01" "-7.5619306896476080e-01" " 1.0250873212586953e+00"
"-4.8842281879194632e-01" " 2.2760001159364025e+00" "-1.0548794798045583e-01" "-3.9387041389471009e-02" "-2.2065571051692426e-01" "-1.8145332366787306e-01" " 1.0563659947487374e+00" "-7.5376885204446264e-01" "-7.5376885204446264e-01" " 1.0313846004721055e+00" " 1.0563659926524533e+00" "-7.5376884866414795e-01" "-7.5376884866415017e-01" " 1.0313846025003279e+00"
"-4.8513422818791946e-01" " 2.2777357955680735e+00" "-1.0624069262448071e-01" "-3.9941818638534229e-02" "-2.2043484697013713e-01" "-1.8080081008563814e-01" " 1.0577858642042781e+00" "-7.5134459574039114e-01" "-7.5134459574039114e-01" " 1.0376818920899735e+00" " 1.0577858621544929e+00" "-7.5134459244796215e-01" "-7.5134459244796425e-01" " 1.0376818940714820e+00"
"-4.8184563758389259e-01" " 2.2794714976923758e+00" "-1.0699343266470662e-01" "-4.0496594072040072e-02" "-2.2021398910742196e-01" "-1.8014830282776079e-01" " 1.0592057025040398e+00" "-7.4892027652055804e-01" "-7.4892027652055804e-01" " 1.0439792018540273e+00" " 1.0592057005007542e+00" "-7.4892027331601640e-01" "-7.4892027331601863e-01" " 1.0439792037888209e+00"
"-4.7855704697986579e-01" " 2.2812072395643508e+00" "-1.0774616427907072e-01" "-4.1051366266225249e-02" "-2.1999314162017383e-01" "-1.7949580710413834e-01" " 1.0606254841492602e+00" "-7.4649584274220704e-01" "-7.4649584274220704e-01" " 1.0502765448352271e+00" " 1.0606254821924752e+00" "-7.4649583962555388e-01" "-7.4649583962555621e-01" " 1.0502765467233055e+00"
"-4.7526845637583892e-01" " 2.2829430403782696e+00" "-1.0849888318545722e-01" "-4.1606133633955593e-02" "-2.1977230976193018e-01" "-1.7884332874785960e-01" " 1.0620451806062119e+00" "-7.4407123660193730e-01" "-7.4407123660193730e-01" " 1.0565739379181083e+00" " 1.0620451786959282e+00" "-7.4407123357317473e-01" "-7.4407123357317684e-01" " 1.0565739397594702e+00"
"-4.7197986577181206e-01" " 2.2846789193284009e+00" "-1.0925158510175029e-01" "-4.2160894588096902e-02" "-2.1955149878622868e-01" "-1.7819087359201335e-01" " 1.0634647633411667e+00" "-7.4164640029634843e-01" "-7.4164640029634843e-01" " 1.0628713979872049e+00" " 1.0634647614773853e+00" "-7.4164639735547822e-01" "-7.4164639735548021e-01" " 1.0628713997818493e+00"
"-4.6869127516778525e-01" " 2.2864148972190534e+00" "-1.1000426527453665e-01" "-4.2715647390312146e-02" "-2.1933071449373009e-01" "-1.7753844807310312e-01" " 1.0648842009181576e+00" "-7.3922127005247984e-01" "-7.3922127005247984e-01" " 1.0691689437841994e+00" " 1.0648841991008804e+00" "-7.3922126719950421e-01" "-7.3922126719950632e-01" " 1.0691689455321260e+00"
"-4.6211409395973152e-01" " 2.2898872604098628e+00" "-1.1150953336388203e-01" "-4.3825119015168119e-02" "-2.1888925846208399e-01" "-1.7623372195015208e-01" " 1.0677224655163184e+00" "-7.3436977117553537e-01" "-7.3436977117553537e-01" " 1.0817643991001427e+00" " 1.0677224637920539e+00" "-7.3436976849835800e-01" "-7.3436976849836000e-01" " 1.0817644007546290e+00"
"-4.5882550335570471e-01" " 2.2916237034190483e+00" "-1.1226210706064137e-01" "-4.4379832849106397e-02" "-2.1866860379549269e-01" "-1.7558144025326428e-01" " 1.0691412006431642e+00" "-7.3194321530093531e-01" "-7.3194321530093531e-01" " 1.0880623646739429e+00" " 1.0691411989654096e+00" "-7.3194321271166285e-01" "-7.3194321271166474e-01" " 1.0880623662817064e+00"
"-4.5553691275167785e-01" " 2.2933603591767726e+00" "-1.1301463104559203e-01" "-4.4934528704916564e-02" "-2.1844800941009326e-01" "-1.7492922540420336e-01" " 1.0705596097256369e+00" "-7.2951599697456671e-01" "-7.2951599697456671e-01" " 1.0943605262281968e+00" " 1.0705596080943955e+00" "-7.2951599447320392e-01" "-7.2951599447320592e-01" " 1.0943605277892356e+00"
"-4.5224832214765098e-01" " 2.2950972574945112e+00" "-1.1376709778442054e-01" "-4.5489203982365854e-02" "-2.1822748430682148e-01" "-1.7427708736620018e-01" " 1.0719776443665554e+00" "-7.2708801749383134e-01" "-7.2708801749383134e-01" " 1.1006589134133808e+00" " 1.0719776427818306e+00" "-7.2708801508038357e-01" "-7.2708801508038545e-01" " 1.1006589149276929e+00"
"-4.4895973154362417e-01" " 2.2968344320115706e+00" "-1.1451949804515879e-01" "-4.6043855657695275e-02" "-2.1800703934524365e-01" "-1.7362503814110267e-01" " 1.0733952463686600e+00" "-7.2465915782878609e-01" "-7.2465915782878609e-01" " 1.1069575623721744e+00" " 1.0733952448304545e+00" "-7.2465915550325677e-01" "-7.2465915550325866e-01" " 1.1069575638397580e+00"
"-4.4567114093959731e-01" " 2.2985719173242165e+00" "-1.1527182217142511e-01" "-4.6598480601264355e-02" "-2.1778668584958352e-01" "-1.7297309024041302e-01" " 1.0748123550846722e+00" "-7.2222929386765122e-01" "-7.2222929386765122e-01" " 1.1132565108703063e+00" " 1.0748123535929872e+00" "-7.2222929163004279e-01" "-7.2222929163004468e-01" " 1.1132565122911613e+00"
"-4.4238255033557045e-01" " 2.3003097480287140e+00" "-1.1602406050683774e-01" "-4.7153075683432549e-02" "-2.1756643514406496e-01" "-1.7232125617563354e-01" " 1.0762289098673123e+00" "-7.1979830149864765e-01" "-7.1979830149864765e-01" " 1.1195557966735066e+00" " 1.0762289084221490e+00" "-7.1979829934896056e-01" "-7.1979829934896244e-01" " 1.1195557980476332e+00"
"-4.3909395973154364e-01" " 2.3020479592108796e+00" "-1.1677620302544511e-01" "-4.7707637707808045e-02" "-2.1734629891239921e-01" "-1.7166954885638028e-01" " 1.0776448481699530e+00" "-7.1736605261844733e-01" "-7.1736605261844733e-01" " 1.1258554589084959e+00" " 1.0776448467713113e+00" "-7.1736605055668046e-01" "-7.1736605055668201e-01" " 1.1258554602358963e+00"
"-4.2922818791946310e-01" " 2.3072652480216429e+00" "-1.1903193915984830e-01" "-4.9371090533203238e-02" "-2.1668670971507278e-01" "-1.6971533398494748e-01" " 1.0818882551602409e+00" "-7.1006031024925720e-01" "-7.1006031024925720e-01" " 1.1447571553550462e+00" " 1.0818882539011465e+00" "-7.1006030845120738e-01" "-7.1006030845120904e-01" " 1.1447571565422983e+00"
"-4.2593959731543624e-01" " 2.3090053544918403e+00" "-1.1978358115150745e-01" "-4.9925485291930236e-02" "-2.1646716475234704e-01" "-1.6906428105719662e-01" " 1.0833010147065492e+00" "-7.0762157067976417e-01" "-7.0762157067976417e-01" " 1.1510587771900220e+00" " 1.0833010134939585e+00" "-7.0762156896959383e-01" "-7.0762156896959549e-01" " 1.1510587783305757e+00"
