"5.00000000000000010408e-03" "7.08683444288800120375e-61"
"2.14517304631997030029e-02" "1.06992398285426054289e-14"
"3.98406374501992024961e-02" "1.62835354686515831900e-08"
"4.27829746040001568375e-02" "5.40010175035997367333e-08"
"6.40397156295258174197e-02" "1.18893539413352392693e-05"
"7.96812749003984049923e-02" "1.00731719930896929040e-04"
"8.52248570399394278496e-02" "1.78143945985364469649e-04"
"1.06341241002067987687e-01" "9.10643279591580616025e-04"
"1.19521912350597614427e-01" "1.92365174341491617857e-03"
"1.27391651478953704668e-01" "2.69590121340639162981e-03"
"1.48378817222630354777e-01" "5.94974072851276770957e-03"
"1.59362549800796809985e-01" "8.26345465797653777607e-03"
"1.69305414639138729349e-01" "1.07855180087026904928e-02"
"1.90174070534208650152e-01" "1.72215568913611227764e-02"
"1.99203187250996005542e-01" "2.04595529982496936172e-02"
"2.10987364747485084404e-01" "2.51125166107946246052e-02"
"2.31747832682678900351e-01" "3.44435914382109770182e-02"
"2.39043824701195228855e-01" "3.80229328506707237034e-02"
"2.52457967740567557069e-01" "4.49851388469822074945e-02"
"2.73120223661343919375e-01" "5.65990256772684538489e-02"
"2.78884462151394396656e-01" "6.00161979468599310339e-02"
"2.93737016782436521911e-01" "6.91474876914769387426e-02"
"3.14310728217555401809e-01" "8.25077542314217593500e-02"
"3.18725099601593619969e-01" "8.54731911595570381657e-02"
"3.34843705962408810795e-01" "9.65724664416090644581e-02"
"3.55338266932213375782e-01" "1.11248805256322802482e-01"
"3.58565737051792843282e-01" "1.13612831060285912610e-01"
"3.75796698935874085024e-01" "1.26456849312314545397e-01"
"3.96221262591437028977e-01" "1.42127496719911899925e-01"
"3.98406374501992011083e-01" "1.43830307602563545188e-01"
"4.16614193187194392642e-01" "1.58199458963662165090e-01"
"4.36977702492617525731e-01" "1.74616372632767857809e-01"
"4.38247011952191289907e-01" "1.75650422430620178904e-01"
"4.57313980523084140373e-01" "1.91322004566153502925e-01"
"4.77625197262214196137e-01" "2.08254487865324411366e-01"
"4.78087649402390457709e-01" "2.08643942810427501788e-01"
"4.97913504345446511490e-01" "2.25351967680256781712e-01"
"5.17928286852589625511e-01" "2.42328583953494824943e-01"
"5.18181036708362463550e-01" "2.42545758910976350098e-01"
"5.38429914203115922433e-01" "2.59754752307411407308e-01"
"5.57768924302788793312e-01" "2.76166953660672898074e-01"
"5.58662243186231033398e-01" "2.76921586154250165546e-01"
"5.78880118080907335454e-01" "2.93969055512833254973e-01"
"5.97609561752988072136e-01" "3.09615494407885050165e-01"
"5.99085622916895488288e-01" "3.10842390577608040925e-01"
"6.19280832850907736464e-01" "3.27496111475223894427e-01"
"6.37450199203187239938e-01" "3.42266291194597283010e-01"
"6.39467815670481498636e-01" "3.43893206680717433699e-01"
"6.59648633284134366939e-01" "3.60020317726932104208e-01"
"6.77290836653386407740e-01" "3.73880721553599415508e-01"
"6.79825343200614606864e-01" "3.75841509982435428849e-01"
"6.99999999999999955591e-01" "3.91375339388661813711e-01"
"7.17131474103585686564e-01" "4.04309425892845797357e-01"
"7.20174656799385304318e-01" "4.06591491402546023615e-01"
"7.40351366715865544244e-01" "4.21487231738058909514e-01"
"7.56972111553784854365e-01" "4.33534564598838656480e-01"
"7.60532184329518412547e-01" "4.36094884063304155664e-01"
"7.80719167149092174718e-01" "4.50392856828075727194e-01"
"7.96812749003984022167e-01" "4.61603851620447092063e-01"
"8.00914377083104422894e-01" "4.64414661384281668433e-01"
"8.21119881919092575728e-01" "4.78161614591144257247e-01"
"8.36653386454183189969e-01" "4.88541515363836609254e-01"
"8.41337756813768877784e-01" "4.91640415638799677112e-01"
"8.61570085796883988749e-01" "5.04860087814665736694e-01"
"8.76494023904382579815e-01" "5.14445712531419463431e-01"
"8.81818963291637447632e-01" "5.17827198090452744950e-01"
"9.02086495654553344181e-01" "5.30559050737714477108e-01"
"9.16334661354581747617e-01" "5.39364305729395754341e-01"
"9.22374802737785715046e-01" "5.43064486034322557728e-01"
"9.42686019476915770809e-01" "5.55352520226179313667e-01"
"9.56175298804780915418e-01" "5.63396299298996705573e-01"
"9.63022297507382329940e-01" "5.67432268715229781719e-01"
"9.83385806812805518540e-01" "5.79324635739302040705e-01"
"9.96015936254980083220e-01" "5.86585093781074817798e-01"
"1.00377873740856293772e+00" "5.91013687301094270410e-01"
"1.02420330106412582616e+00" "6.02530480113890654081e-01"
"1.03585657370517925102e+00" "6.09015594523739656196e-01"
"1.04466173306778653540e+00" "6.13872302673198588785e-01"
"1.06515629403759115590e+00" "6.25053667781579558316e-01"
"1.07569721115537841882e+00" "6.30731998629836976278e-01"
"1.08568927178244445386e+00" "6.36074788307139815657e-01"
"1.10626298321756344478e+00" "6.46944375396220516805e-01"
"1.11553784860557758662e+00" "6.51791083893111355962e-01"
"1.12687977633865599181e+00" "6.57672090044830515154e-01"
"1.14754203225943229860e+00" "6.68262313547931530167e-01"
"1.15537848605577675443e+00" "6.72238341308087683501e-01"
"1.16825216731732095532e+00" "6.78721507705489779383e-01"
"1.18901263525251477127e+00" "6.89056758200611296772e-01"
"1.19521912350597614427e+00" "6.92117528019525751759e-01"
"1.20982592946579137205e+00" "6.99271369844158385831e-01"
"1.23069458536086129286e+00" "7.09375081463442302976e-01"
"1.23505976095617531207e+00" "7.11467746617938434639e-01"
"1.25162118277736955640e+00" "7.19368087099818698249e-01"
"1.27260834852104620651e+00" "7.29253784970875007510e-01"
"1.27490039840637447988e+00" "7.30328103998093780547e-01"
"1.29365875899793181247e+00" "7.39045831625731119985e-01"
"1.31474103585657364768e+00" "7.48724118448275799409e-01"
"1.31477514296006048333e+00" "7.48739881771822268774e-01"
"1.33596028437047409376e+00" "7.58339069195055004435e-01"
"1.35458167330677281548e+00" "7.66685034102992823968e-01"
"1.35721702539599986537e+00" "7.67863303395837748511e-01"
"1.37854826953680031920e+00" "7.77305577438168526783e-01"
"1.39442231075697198328e+00" "7.84245950144724979225e-01"
"1.39995698490234987688e+00" "7.86663942891214995612e-01"
"1.42144620764421225623e+00" "7.95910742936123627445e-01"
"1.43426294820717137313e+00" "8.01407932161666503035e-01"
"1.44301904555673710107e+00" "8.05129621408519957626e-01"
"1.46467868185765404121e+00" "8.14275553839443499982e-01"
"1.47410358565737054093e+00" "8.18219454277235191952e-01"
"1.48642837916143966126e+00" "8.23351190714354919109e-01"
"1.50827148365934604612e+00" "8.32359137851891972559e-01"
"1.51394422310756970873e+00" "8.34689298141153557253e-01"
"1.53021142952106981028e+00" "8.41326870317191000126e-01"
"1.55225174353425132701e+00" "8.50234493976830485451e-01"
"1.55378486055776887653e+00" "8.50838700791554325420e-01"
"1.57439604999927995621e+00" "8.59084446038618887442e-01"
"1.59362549800796804433e+00" "8.66687807782352326313e-01"
"1.59664807589837298707e+00" "8.67879130668481657551e-01"
"1.61901165635943189436e+00" "8.76620921938661590289e-01"
"1.63346613545816721214e+00" "8.82225003665091711547e-01"
"1.64149074043695408776e+00" "8.85343339277566365730e-01"
"1.66408939723419324608e+00" "8.93987554778761905894e-01"
"1.67330677290836637994e+00" "8.97494845880904001945e-01"
"1.68681182239286342472e+00" "9.02619438682626284987e-01"
"1.70966234497901781175e+00" "9.11210058478440831919e-01"
"1.71314741035856554774e+00" "9.12514715313723190349e-01"
"1.73264543479632915357e+00" "9.19761639202193670428e-01"
"1.75298804780876515963e+00" "9.27264020305895497742e-01"
"1.75576571016081461885e+00" "9.28276408693981647247e-01"
"1.77902794617421733392e+00" "9.36795297026738471580e-01"
"1.79282868525896432743e+00" "9.41792079424136563404e-01"
"1.80243708353676113099e+00" "9.45244723422635102494e-01"
"1.82599823794385662801e+00" "9.53705135087635103019e-01"
"1.83266932270916349523e+00" "9.56073066640059865406e-01"
"1.84971671011564930964e+00" "9.62143953109568461635e-01"
"1.87250996015936266303e+00" "9.70178641559092946878e-01"
"1.87359799651312397550e+00" "9.70539127291797809605e-01"
"1.89764780079979145100e+00" "9.78928705633085982640e-01"
"1.91235059760956183084e+00" "9.84027234684667240217e-01"
"1.92187204611399775622e+00" "9.87299435197060537561e-01"
"1.94627688822352951092e+00" "9.95657825617520808592e-01"
"1.95219123505976099864e+00" "9.97693039138349946349e-01"
"1.97086872964172021838e+00" "1.00402457231510089386e+00"
"1.99203187250996016644e+00" "1.01117782461102390101e+00"
"1.99565423479258718942e+00" "1.01238479108611523216e+00"
"2.02064034632201749986e+00" "1.02070895392727734041e+00"
"2.03187250996015933424e+00" "1.02446107268894714970e+00"
"2.04583430266258847752e+00" "1.02907753414437275197e+00"
"2.07124365697157752919e+00" "1.03739026127655264986e+00"
"2.07171314741035850204e+00" "1.03754900755091217235e+00"
"2.09687629757525328955e+00" "1.04575448399018622325e+00"
"2.11155378486055766984e+00" "1.05050250978571080296e+00"
"2.12274047006780186564e+00" "1.05409839794721049699e+00"
"2.14884480123061516466e+00" "1.06243471708920367291e+00"
"2.15139442231075683765e+00" "1.06327588574944531530e+00"
"2.17519832495737652778e+00" "1.07081117482088972181e+00"
"2.19123505976095600545e+00" "1.07587440245926924121e+00"
"2.20181051039281205917e+00" "1.07919717670698434020e+00"
"2.22869129251862663210e+00" "1.08759930129767434792e+00"
"2.23107569721115517325e+00" "1.08834748901110156538e+00"
"2.25585110544943612254e+00" "1.09599712164118834323e+00"
"2.27091633466135434105e+00" "1.10062668181819400814e+00"
"2.28330091873511342726e+00" "1.10444427009740264722e+00"
"2.31075697211155350885e+00" "1.11278953021791471301e+00"
"2.31105227700459137097e+00" "1.11288259530621136406e+00"
"2.33911734333069176728e+00" "1.12137693665967685952e+00"
"2.35059760956175312074e+00" "1.12484221685791041523e+00"
"2.36750894674691725328e+00" "1.12993389165750190983e+00"
"2.39043824701195228855e+00" "1.13674896833314620359e+00"
"2.39624063440676327019e+00" "1.13846676991306150484e+00"
"2.42532672894522827178e+00" "1.14703292231650033628e+00"
"2.43027888446215145635e+00" "1.14850414518049692703e+00"
"2.45478239168284639860e+00" "1.15570589809894519462e+00"
"2.47011952191235062415e+00" "1.16012796105207982578e+00"
"2.48462369240672309445e+00" "1.16435045533623782177e+00"
"2.50996015936254979195e+00" "1.17164824473009154815e+00"
"2.51486768657347337097e+00" "1.17307669510705725457e+00"
"2.54553250090880034406e+00" "1.18185012478075357478e+00"
"2.54980079681274895975e+00" "1.18303782769345122716e+00"
"2.57663742853169797087e+00" "1.19068105518552469491e+00"
"2.58964143426294812755e+00" "1.19437572678955161720e+00"
"2.60820303491272298402e+00" "1.19956505351128628334e+00"
"2.62948207171314729536e+00" "1.20551481585540942731e+00"
"2.64025127619155774994e+00" "1.20855310740399790603e+00"
"2.66932270916334646316e+00" "1.21661126993460788626e+00"
"2.67280563163651319059e+00" "1.21753137654048915195e+00"
"2.70589125233714611340e+00" "1.22666174048581799738e+00"
"2.70916334661354563096e+00" "1.22753751089904628024e+00"
"2.73953512859246472999e+00" "1.23584176547200486063e+00"
"2.74900398406374479876e+00" "1.23837860465490035011e+00"
"2.77376627890593585590e+00" "1.24508587662350356240e+00"
"2.78884462151394396656e+00" "1.24913515539091246609e+00"
"2.80861596404358415668e+00" "1.25447361674175006385e+00"
"2.82868525896414357845e+00" "1.25981464074993243507e+00"
"2.84411793027673009959e+00" "1.26395209068991043466e+00"
"2.86852589641434274625e+00" "1.27041434629224991859e+00"
"2.88030868674701512333e+00" "1.27346835513796596828e+00"
"2.90836653386454191406e+00" "1.28086166215373209454e+00"
"2.91722782289822024637e+00" "1.28318338489009109438e+00"
"2.94820717131474108186e+00" "1.29125821865022905044e+00"
"2.95491837316850869399e+00" "1.29303760709943804663e+00"
"2.98804780876494024966e+00" "1.30160215809855150937e+00"
"2.99342723769616103624e+00" "1.30295738326754895198e+00"
"3.02788844621513941746e+00" "1.31182766737620415398e+00"
"3.03280566975111121053e+00" "1.31313213264518102719e+00"
"3.06772908366533858526e+00" "1.32206160180696774553e+00"
"3.07310984308317625135e+00" "1.32339931343152383825e+00"
"3.10756972111553775306e+00" "1.33215955782531247920e+00"
"3.11440151553637267767e+00" "1.33394722537375343130e+00"
"3.14741035856573692087e+00" "1.34226180469280809149e+00"
"3.15674880933481638579e+00" "1.34461755109850678025e+00"
"3.18725099601593608867e+00" "1.35226608359033750872e+00"
"3.20022713369778166737e+00" "1.35551102232499687261e+00"
"3.22709163346613525647e+00" "1.36221325394010994714e+00"
