"5.00000000000000010408e-03" "5.90518886161817357916e-01"
"2.14517304631997030029e-02" "5.95979263488019439521e-01"
"3.98406374501992024961e-02" "6.02103621124496335426e-01"
"4.27829746040001568375e-02" "6.03076278108251040422e-01"
"6.40397156295258174197e-02" "6.10176573088101692477e-01"
"7.96812749003984049923e-02" "6.15403215393468649985e-01"
"8.52248570399394278496e-02" "6.17250496015042227071e-01"
"1.06341241002067987687e-01" "6.24331222987879019826e-01"
"1.19521912350597614427e-01" "6.28770767369142946634e-01"
"1.27391651478953704668e-01" "6.31424149454026029105e-01"
"1.48378817222630354777e-01" "6.38511907015361313000e-01"
"1.59362549800796809985e-01" "6.42213023379558989312e-01"
"1.69305414639138729349e-01" "6.45594589084485082076e-01"
"1.90174070534208650152e-01" "6.52672304644712375499e-01"
"1.99203187250996005542e-01" "6.55764591515973105373e-01"
"2.10987364747485084404e-01" "6.59773628461348016216e-01"
"2.31747832682678900351e-01" "6.66874009304750270388e-01"
"2.39043824701195228855e-01" "6.69381991936006781607e-01"
"2.52457967740567557069e-01" "6.74005909633364708178e-01"
"2.73120223661343919375e-01" "6.81106882201268803989e-01"
"2.78884462151394396656e-01" "6.83101784458807870237e-01"
"2.93737016782436521911e-01" "6.88243666157159372787e-01"
"3.14310728217555401809e-01" "6.95421479204622938752e-01"
"3.18725099601593619969e-01" "6.96957610984394348996e-01"
"3.34843705962408810795e-01" "7.02569013911434780972e-01"
"3.55338266932213375782e-01" "7.09762157880685196076e-01"
"3.58565737051792843282e-01" "7.10898990084814164092e-01"
"3.75796698935874085024e-01" "7.16964013670520872168e-01"
"3.96221262591437028977e-01" "7.24174938233755671746e-01"
"3.98406374501992011083e-01" "7.24965847789338369012e-01"
"4.16614193187194392642e-01" "7.31443649895152314677e-01"
"4.36977702492617525731e-01" "7.38726381192637671091e-01"
"4.38247011952191289907e-01" "7.39168408895600537178e-01"
"4.57313980523084140373e-01" "7.46023572757255171162e-01"
"4.77625197262214196137e-01" "7.53335692508301457693e-01"
"4.78087649402390457709e-01" "7.53517438563379160499e-01"
"4.97913504345446511490e-01" "7.60678407909915699214e-01"
"5.17928286852589625511e-01" "7.67965217437184488602e-01"
"5.18181036708362463550e-01" "7.68065817328493327665e-01"
"5.38429914203115922433e-01" "7.75489103403663060377e-01"
"5.57768924302788793312e-01" "7.82613817172211900797e-01"
"5.58662243186231033398e-01" "7.82934001519348110598e-01"
"5.78880118080907335454e-01" "7.90407828083722230339e-01"
"5.97609561752988072136e-01" "7.97372604467414758389e-01"
"5.99085622916895488288e-01" "7.97941759053493959719e-01"
"6.19280832850907736464e-01" "8.05508502093188472060e-01"
"6.37450199203187239938e-01" "8.12332539498693551039e-01"
"6.39467815670481498636e-01" "8.13093962573250284009e-01"
"6.59648633284134366939e-01" "8.20710578453758277107e-01"
"6.77290836653386407740e-01" "8.27460531637337570743e-01"
"6.79825343200614606864e-01" "8.28415868951474787529e-01"
"6.99999999999999955591e-01" "8.36161589230691948416e-01"
"7.17131474103585686564e-01" "8.42757056566504125783e-01"
"7.20174656799385304318e-01" "8.43917903153335036137e-01"
"7.40351366715865544244e-01" "7.25380901000475253326e-01"
"7.56972111553784854365e-01" "7.31686914084184292228e-01"
"7.60532184329518412547e-01" "7.33124367042579994092e-01"
"7.80719167149092174718e-01" "7.40868746381003417945e-01"
"7.96812749003984022167e-01" "7.47060925992763080750e-01"
"8.00914377083104422894e-01" "7.48688897371300843275e-01"
"8.21119881919092575728e-01" "7.56586308255569939263e-01"
"8.36653386454183189969e-01" "7.62687967806743305488e-01"
"8.41337756813768877784e-01" "7.64562509706680382138e-01"
"8.61570085796883988749e-01" "7.72619076442847330100e-01"
"8.76494023904382579815e-01" "7.78624050298114545043e-01"
"8.81818963291637447632e-01" "7.80757628915546453285e-01"
"9.02086495654553344181e-01" "7.88979835074884450208e-01"
"9.16334661354581747617e-01" "7.94769395101366460388e-01"
"9.22374802737785715046e-01" "7.97287412216798774267e-01"
"9.42686019476915770809e-01" "8.05652582087819424395e-01"
"9.56175298804780915418e-01" "8.11258617814950011571e-01"
"9.63022297507382329940e-01" "8.14029192182696426094e-01"
"9.83385806812805518540e-01" "8.22603520775501806384e-01"
"9.96015936254980083220e-01" "8.27967875636996364364e-01"
"1.00377873740856293772e+00" "8.31270627166782571926e-01"
"1.02420330106412582616e+00" "8.39902809029740682334e-01"
"1.03585657370517925102e+00" "8.44991665646184442195e-01"
"1.04466173306778653540e+00" "8.48753839076574756461e-01"
"1.06515629403759115590e+00" "8.57655718603115957421e-01"
